"Hondo-SEADYN Project:  Rack 005971, File HSL Stemtbl ",,,,,,,Data checked: 2003 Feb 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Square plots 5m x 5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,,,,1983,,,,,,Fallen Stems,,,,,,,,1983,,,,,,,          1983 Crown,,,,1983,1983,1991,2000,2000,,2000,,
,,,,DBH,             1983 Base Coordinates (m),,,,Year,Length,                Exit Coordinates (m),,,,Year,Uprooted,,Stem,      1983 Stem Lean,,      1991 Stem Lean,,      2000 Stem Lean,,Width (m),,Ht to crown,,BSD,Radial Inc.,DBH,DBH,Height,2000,Fire ,,Comments
Stand,Plot,Tag #,Species,(inches),N,S,E,W,Dead,(m),N,S,E,W,Fallen,/ Broken,Age,Height(m),AmtChar,Direction,AmtNum,Direction,AmtNum,Direction,N-S,E-W,bottom (m),Fill%,(cm),(cm),(cm),(cm),(m),Code,Code,Dummy,(year recorded)
4,0A,468,W,13.9,.,0.1,1.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38.1,41,27.5,.,.,X ,
4,0A,469,F,1.9,.,0.7,.,0.8,.,.,.,.,.,.,.,.,57,.,.,.,.,.,.,.,.,.,.,.,.,.,5.2,6.1,6.9,.,.,X ,
4,0A,470,W,9.7,.,2,.,1.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26.6,28.7,24.3,.,.,X ,
4,0A,467,W,2.7,.,2.4,1.4,.,1981,8.1,.,2,.,.,1988,U,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,.,.,DD,.,X ,
4,0A,465,W,2,0.7,.,.,2.2,1981,2.3,1,.,1.5,.,1987,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,X ,"Data is different than the original data sheet, but left as is, b/c it is the original data entry (2003)"
4,0A,464,W,7.4,1.3,.,.,1.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19.2,19.3,18.4,.,.,X ,
4,0A,466,A,8.9,2.1,.,1,.,1991,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22.8,.,.,DB1,.,X ,
4,0B,471,W,20,.,0.1,2,.,2000,.,.,.,.,.,.,.,99,.,.,.,.,.,.,.,.,.,.,.,.,.,50.1,.,.,DB2,.,X ,Broken stem (2000)
4,0B,476,W,5.5,.,0.5,0.3,.,1991,16.9,.,.,0.2,.,1987,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14.3,.,.,DD,.,X ,"Data is different than the original data sheet, but left as is, b/c it is the original data entry (2003)"
4,0B,472,W,1.8,0.4,.,2,.,.,.,.,.,.,.,.,.,105,.,.,.,.,.,.,.,.,.,.,.,.,1.46,5,5.8,.,LL,.,X ,Moved S base coord of 2.0 to E.
4,0B,473,W,6.3,0.5,.,.,1.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16.6,19.8,16.4,.,.,X 
4,0B,474,W,5,0.5,.,.,2.4,2000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13,12.6,11.1,DS,.,X 
4,0B,475,W,2.5,0.6,.,.,2.4,1981,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6.6,.,.,DD,.,X 
4,0C,477,W,2.7,.,1.2,.,1.5,.,.,.,.,.,.,.,.,84,.,.,.,.,.,.,.,.,.,.,.,.,4.36,7.5,8.5,7.9,.,.,X 
4,0C,587,F,1.3,0.5,.,1.9,.,.,.,.,.,.,.,.,.,50,.,.,.,.,.,.,.,.,.,.,.,.,7.68,5.1,7.1,7.6,.,.,X 
4,0C,478,W,7.8,0.7,.,0.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.3,32.7,25.4,.,.,X 
4,0C,479,W,8.5,1.4,.,1.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23.8,25.4,23.5,.,.,X 
4,0D,481,W,8.1,.,0.6,2.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21.7,22.6,25.4,.,.,X 
4,0D,480,F,1.7,.,2,.,1.6,.,.,.,.,.,.,.,.,53,.,.,.,.,.,.,.,.,.,.,.,.,2.67,5.2,6.5,8.1,.,.,X 
4,0D,484,W,6.4,0.1,.,0.1,.,2000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16.3,.,.,DB1,.,X 
4,0D,482,W,3.9,0.1,.,.,0.1,2000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10.2,.,.,DB1,.,X 
4,0D,483,W,3.6,0.2,.,1.5,.,2000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9.4,8.9,9.8,DS,.,X 
4,0E,487,W,11.4,.,1,1.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30.5,33,25.3,.,.,X 
4,0E,493,F,2.5,.,1.5,1.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,8.4,10.4,.,.,X 
4,0E,486,W,7.5,.,1.7,1.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19.5,19.5,17.9,.,.,X 
4,0E,485,W,5.5,.,1.8,0.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14.5,14.8,16.5,.,.,X 
4,0E,491,F,2.6,0.2,.,0.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7.7,8.5,9.1,.,.,X ,
4,0E,490,F,2,0.3,.,1.9,.,.,.,.,.,.,.,.,.,69,.,.,.,.,.,.,.,.,.,.,.,.,3.62,5.7,6,6.8,.,.,X ,
4,0E,489,F,1.5,1.5,.,1.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4.5,5.1,5.8,.,.,X ,
4,0E,492,F,2.1,1.8,.,1.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5.8,6,6.4,.,.,X ,
4,0E,488,F,1.5,1.9,.,1.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4.4,4.5,6.1,.,.,X ,
4,0F,496,F,10,.,0,0.9,.,1981,7.5,1.6,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16,.,.,DD,.,X ,
4,0F,499,F,4,.,1.5,1.2,.,2000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10.6,10.4,.,DB2,.,X ,
4,0F,498,F,1.5,.,2.2,.,0.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4.3,5,6.1,.,.,X ,
4,0F,495,J,9.4,0.9,.,.,0.9,1981,8.9,1.6,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23.1,.,.,DD,.,X ,
4,0F,494,F,2.3,1.4,.,.,0.7,.,.,.,.,.,.,.,.,50,.,.,.,.,.,.,.,.,.,.,.,.,0.85,6.5,6.5,.,LL,.,X ,
4,0F,497,F,4.7,1.5,.,1.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13.8,15.6,19,.,.,X ,
