STAND 5, SURVEY DATE: 05 Aug 1983, OBSERVERS: G.H. La Roi (#1), ROWS: 0,2,4A,4C,4E,4G, M.S. Ross (#3), ROWS: 4I,6,8, DATA ENTRY: 07 Oct 1997 (note: GHLR used thermometer "#M"; MSR used "#1"; RITR & FRVI fruiting; SHCA in 1C; "est's of COCA by MSR too
low?")

QUAD  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i

BEPA   0.0   0.0   0.0   0.0   3.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
PIGL  10.0  13.0  12.0   3.0  15.0  23.0  18.0  14.0  10.0  30.0  30.0  15.0  18.0  11.0   8.0  18.0  15.0   7.0  15.0  20.0   8.0  12.0  18.0  15.0  12.0   0.0   0.0   0.0   0.0   0.0
POBA   0.0   0.0   0.0   0.0   0.0   0.0   2.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
POTR  15.0  17.0   9.0  20.0   3.0  10.0   7.0  18.0  10.0  23.0  15.0  17.0  15.0  17.0  25.0  22.0  20.0  25.0  18.0  30.0  40.0  20.0  20.0   5.0  10.0   0.0   0.0   0.0   0.0   0.0
AMAL   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   1.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
LODI   1.0   1.0   2.0   0.0   0.0   0.0   0.0   0.5   0.0   0.5   0.5   0.5   1.0   0.5   0.01  0.0   0.0   0.0   0.0   0.1   0.01  0.1   0.1   0.1   0.01  0.0   0.0   0.0   0.0   0.0
LOIN   2.0   1.0   4.0   3.0   0.0   0.0   5.0   1.0   5.0   3.0   1.0   2.0   1.0   0.0   0.0   0.1   0.5   0.0   0.1   0.0   2.0   3.0   0.1   2.0   0.5   0.0   0.0   0.0   0.0   0.0
PRPE   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
RIGL   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
RILA   0.0   0.0   0.1   0.0   0.0   0.0   0.01  0.0   0.0   0.1   0.0   0.0   0.1   0.1   0.0   0.01  0.0   0.0   0.01  0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
RITR   0.5   0.5   0.5   0.5   2.0   0.5   0.1   1.0   1.0   0.1   0.5   0.0   0.1   0.0   0.01  0.5   0.01  0.5   0.0   0.5   0.0   0.5   0.1   0.0   0.1   0.0   0.0   0.0   0.0   0.0
