STAND 7, SURVEY DATE: 01 Sep 1985, OBSERVERS: R.A. Ellis (#2), ROWS: 0,2,4, M.S. Ross (#3), ROWS: 4,6,8, DATA ENTRY: 5 DecN 1999 (note: RAE used soil thermometer "M", MSR used ??)
        RAE data from Row 4 entered in 4a-i below; RAE est's of CXAQ far lower than MSR

Quad  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i

LALA   2.0   5.0   0.1   0.0   0.0   0.0   0.1   5.0   0.1   0.5   0.1   0.5   0.1   0.0   0.0   0.1   0.1   0.1   0.5   0.5   0.5   1.0   0.1   0.1   0.1   0.5   0.5   0.5   0.0   0.0
PIMA  17.0  12.0  20.0  25.0  22.0  20.0  25.0  17.0  20.0  20.0  19.0  23.0   7.0  16.0   7.0  18.0  15.0  13.0  10.0   8.0  10.0   3.0   5.0  15.0  18.0  20.0  20.0  12.0  20.0   7.0
ANPO   1.0   1.0   1.0   2.0   0.5   1.0   1.0   0.5   1.0   0.5   0.5   0.5   0.5   1.0   0.5   0.5   0.5   0.5   0.5   0.1   5.0   2.0   2.0   0.1   0.1   0.5   0.5   1.0   1.0   1.0
BEPU   1.0   2.0   2.0   2.0   1.0   1.0   0.5   3.0   0.5   0.5   0.5   3.0   4.0   0.5   5.0   7.0   0.5   4.0   4.0   1.0   6.0   9.0  10.0   2.0   1.0   0.1   1.0   3.0   2.0   3.0
LEGR   0.1   0.1   4.0   2.0   3.0   3.0   4.0   1.0   5.0   6.0   8.0   4.0   1.0   3.0   1.0   5.0   8.0   3.0   2.0   4.0   0.0   0.0   0.5   3.0   4.0   5.0   2.0   1.0   2.0   0.0
LOCA   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.5   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
OXMI   0.1   2.0   1.0   0.5   2.0   1.0   1.0   1.0   1.0   0.5   0.1   3.0   1.0   0.0   1.0   0.1   2.0   2.0   0.0   1.0   0.0   0.1   0.0   1.0   0.1   0.5   1.0   1.0   0.5   1.0
SAAR   0.0   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   2.0   0.0   0.5   0.0   1.0   3.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   1.0   0.0   0.0   0.0
SABE   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   1.0   0.0
SACA   0.5   0.5   1.0   0.5   0.1   0.5   0.5   1.0   1.0   0.5   0.1   2.0   0.5   0.1   3.0   0.5   0.5   0.5   1.0   1.0   0.5   0.1   0.5   0.1   0.5   0.1   0.5   0.5   0.5   1.0
SAMY   0.0   0.0   1.0   1.0   6.0   1.0   2.0   0.0   0.5   3.0   6.0   5.0   0.0   2.0   0.0   0.5   1.0   0.0   0.0   3.0   0.0   0.0   0.0   5.0   2.0   3.0   3.0   0.0   2.0   0.5
SAPE   1.0   1.0   1.0   1.0   0.5   1.0   0.5   1.0   0.5   0.0   0.5   0.0   1.0   3.0   0.5   1.0   1.0   0.1   2.0   1.0   2.0   4.0   2.0   0.5   0.5   0.5   0.1   1.0   0.0   0.5
VAMY   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.0   0.0
VAVI   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   1.0   0.1   0.5   0.0   0.0   0.0   0.0   0.0   0.0   1.0   0.5   0.0   0.0   0.0   0.0   0.0   0.1   0.1   0.0   0.0   0.0
ASBO   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
CARO   0.1   0.1   0.1   0.1   0.1   0.5   0.1   0.1   0.1   0.1   0.0   0.1   0.5   0.01  0.1   0.01  0.1   0.1   0.1   0.01  0.1   0.1   0.5   0.0   0.01  0.0   0.1   0.1   0.1   0.1
COTR   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0

Quad  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i
DRRO   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
GALA   0.01  0.01  0.5   0.0   0.0   0.0   0.01  0.01  0.0   0.0   0.0   0.0   0.1   0.0   0.5   0.01  0.01  0.01  0.01  0.01  0.5   1.0   0.1   0.0   0.1   0.0   0.0   0.1   0.01  0.1
GELI   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.1   0.1   0.0   0.01  0.0
HAHY   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.1   0.0   0.01  0.1   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.01
LIBO   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
METR   0.5   0.5   0.1   1.0   0.0   0.0   0.1   2.0   0.5   0.0   0.0   1.0   1.0   2.0   0.5   2.0   2.0   0.5   1.0   0.5   3.0   0.5   2.0   2.0   1.0   0.0   0.1   0.5   1.0   0.5
MINU   0.0   0.1   0.01  0.1   0.0   0.0   0.0   0.0   0.1   0.1   0.1   0.1   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.1   0.1   0.0   0.0   0.0
ORRO   0.0   0.1   0.0   0.5   0.1   0.5   0.1   0.0   0.0   0.0   0.0   0.0   0.1   0.5   0.01  0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.0
PAPA   0.01  0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
POPA   0.5   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.5   0.5   1.0   2.0   3.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
ORSE   0.1   0.1   0.1   0.1   0.5   0.1   0.1   0.01  0.0   0.01  0.1   0.0   0.0   0.1   0.0   0.0   0.01  0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.01  0.1   0.1   0.0
PYCH   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
