STAND 3, SURVEY DATE: 04 Apr 1988, OBSERVER: G.H. La Roi (#1), ROWS: 0,4,8, DATA ENTRY: 09 Dec 1996 (note: GHLR used thermometer "Old #1"; MACA "spears in warm microsites")

QUAD  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i

ABBA   0.0   0.0   0.0   5.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
BEPA   0.1   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.01  0.01  0.0   0.0   0.0   0.0   0.0
PIBA  15.0  12.0  17.0   3.0  14.0   0.0   0.0   0.0   0.0   0.0  13.0  13.0  12.0  16.0  16.0   0.0   0.0   0.0   0.0   0.0  12.0   8.0  14.0  10.0  12.0   0.0   0.0   0.0   0.0   0.0
PIGL   0.0   1.0  11.0   3.0   5.0   0.0   0.0   0.0   0.0   0.0   0.0   3.0   6.0   6.0   2.0   0.0   0.0   0.0   0.0   0.0   5.0   2.0   2.0   4.0   0.0   0.0   0.0   0.0   0.0   0.0
PIMA   0.0   0.0   4.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   2.0   0.1   5.0   0.0   0.0   0.0   0.0   0.0   0.0
POTR   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  1.0   0.5   0.0   0.0   0.0   0.0   0.0
ALCR   1.0   2.0   0.5   2.0   1.0   0.0   0.0   0.0   0.0   0.0   0.1   1.0   1.0   1.0   0.5   0.0   0.0   0.0   0.0   0.0   1.0   2.0   1.0   1.0   0.5   0.0   0.0   0.0   0.0   0.0
AMAL   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
ARUV   0.1   0.0   0.1   0.0   2.0   0.0   0.0   0.0   0.0   0.0   5.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
LEGR   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
LODI   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
