STAND 1, SURVEY DATE: 1 Aug 1987, OBSERVERS: D.A. Chesterman (#4), ROWS: 2,4,8, R.E. Ellis (#2), ROWS: 0,4,6, DATA ENTRY: 20 Oct 1995	 (RAE (#2) cover data for Row 4 in 4a-i below)

QUAD  0A    0C	  0E	0G    0I    2I	  2G	2E    2C    2A	  4A	4C    4E    4G	  4I	6I    6G    6E	  6C	6A    8A    8C	  8E	8G    8I    4a	  4c	4e    4g    4i

PIBA   2.0  25.0   9.0	 9.0  21.0   2.0   6.0	 5.0   8.0   9.0   7.0	 8.0  50.0   4.0  12.0	 8.0  20.0   6.0  10.0	12.0   0.5  15.0   0.5	10.0   5.0   7.0   5.0	 4.0   5.0   8.0
PIGL   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.5	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.5
POTR   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   1.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.5   0.0   0.0
ALCR   0.0   0.0   2.0	 1.0  13.0   5.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.01  0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
AMAL   0.5   0.5   0.1	 0.1   0.5   0.01  0.1	 1.0   0.5   0.1   0.5	 0.5   2.0   0.1   0.0	 0.0   0.5   0.5   1.0	 0.5   0.0   0.1   0.5	 0.5   0.1   0.5   0.5	 2.0   0.1   0.01
ARUV  12.0   1.0  14.0	20.0   2.0   6.0   7.0	12.0  13.0   5.0   8.0	13.0   4.0  15.0  25.0	25.0  28.0  20.0  25.0	20.0  12.0  22.0  10.0	12.0  20.0   6.0  10.0	 4.0  10.0  20.0
PRPE   0.5   0.0   0.0	 0.5   0.0   0.5   0.1	 0.1   0.0   0.0   0.0	 0.0   0.0   0.0   0.5	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.5
PRVI   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.1   0.0   0.0	 0.0   0.0   0.0
ROAC   0.5   0.1   0.0	 0.1   0.5   1.0   0.1	 0.0   0.5   0.5   0.1	 2.0   5.0   0.5   0.1	 0.1   0.5   1.0   0.0	 0.1   0.0   0.0   0.1	 0.5   0.1   0.1   2.0	 4.0   1.0   0.1
RUID   0.0   0.0   0.0	 0.1   0.5   0.5   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
SABE   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.5   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.5   0.0   0.0
SHCA   0.0   0.0   1.0	 0.0   0.0   0.0   0.0	 1.0   0.0   3.0   0.0	 0.0   0.1   0.1   0.5	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.1	 0.0   0.1   0.5
SYAL   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
VAMY   0.1   0.1   0.1	 0.1   0.5   3.0   0.1	 1.0   0.1   1.0   0.0	 0.5   2.0   2.0   0.1	 1.0   0.5   0.5   0.5	 0.5   0.0   3.0   0.0	 0.5   0.0   0.0   1.0	 3.0   3.0   0.5
VAVI   0.1   0.1   2.0	 9.0   5.0   2.0  15.0	10.0   7.0  12.0   2.0	 5.0  12.0  10.0   9.0	 8.0   7.0   4.0   4.0	 2.0   0.5   6.0   1.0	 5.0   3.0   2.0   5.0	 5.0  13.0   4.0
ACMI   0.1   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
ANMU   0.1   0.01  0.0	 0.01  0.0   0.01  0.1	 0.1   0.01  0.0   0.1	 0.0   0.1   0.01  0.0	 0.0   0.1   0.1   0.1	 0.01  0.0   0.1   0.1	 0.1   0.1   0.1   0.1	 0.01  0.1   0.01

QUAD  0A    0C	  0E	0G    0I    2I	  2G	2E    2C    2A	  4A	4C    4E    4G	  4I	6I    6G    6E	  6C	6A    8A    8C	  8E	8G    8I    4a	  4c	4e    4g    4i
ANPA   0.1   0.1   0.01  0.1   0.1   0.1   0.01  0.1   0.1   0.1   0.1	 0.1   0.1   0.1   0.1	 0.1   0.0   0.1   0.1	 0.01  0.0   0.0   0.0	 0.0   0.1   0.01  0.0	 0.1   0.1   0.01
ANRA   0.0   0.0   0.0	 0.1   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.1   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.1   0.0   0.0
ARCA   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
ASLA   0.5   0.1   0.1	 0.1   0.1   0.5   0.1	 1.0   0.1   0.01  0.5	 0.5   0.5   0.5   0.1	 0.5   0.1   0.5   0.5	 0.5   0.5   0.5   1.0	 0.5   1.0   0.5   1.0	 0.5   0.1   0.1
CARO   0.1   0.0   0.01  0.1   0.0   0.0   0.01  0.01  0.01  0.01  0.0	 0.0   0.1   0.1   0.1	 0.0   0.1   0.01  0.01  0.1   0.0   0.01  0.0	 0.01  0.0   0.0   0.0	 0.01  0.01  0.01
EPAN   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.1   0.0   0.0	 0.0   0.0   0.0   0.0	 0.1   0.0   0.0   0.0	 0.0   0.0   0.01  0.0	 0.0   0.0   0.0
ERGL   0.1   0.0   0.1	 0.1   0.0   0.0   0.0	 0.1   0.0   0.0   0.1	 0.0   0.0   0.0   0.0	 0.0   0.0   0.1   0.0	 0.1   0.1   0.1   0.1	 0.0   0.0   0.0   0.01  0.1   0.0   0.0
FRVI   0.1   0.0   0.0	 0.1   0.0   0.1   0.0	 0.0   0.0   0.0   0.0	 0.0   0.1   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.1   0.0   0.0
GABO   0.1   0.1   0.01  0.1   0.1   0.1   0.1	 0.1   0.1   0.0   0.5	 0.1   0.5   0.1   0.1	 0.1   0.01  0.1   0.1	 0.5   0.1   0.5   0.1	 0.01  0.1   0.1   0.5	 0.1   0.1   0.1
GELI   0.0   0.0   0.1	 3.0   0.5   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
HIUM   0.01  0.0   0.0	 0.0   0.0   0.0   0.0	 0.01  0.0   0.0   0.1	 0.1   0.0   0.0   0.0	 0.0   0.0   0.1   0.1	 0.1   0.1   0.1   0.1	 0.1   0.01  0.01  0.1	 0.01  0.0   0.01
LAOC   0.0   0.0   0.1	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
LIBO   0.0   0.0   0.0	 2.0   2.0   4.0   2.0	 0.0   0.0   2.0   0.0	 0.1   5.0   2.0   0.1	 0.1   0.1   0.0   0.5	 0.5   0.0   1.0   0.0	 0.1   0.1   0.0   0.0	 5.0   1.0   0.0
LIPH   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.1   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.01  0.0   0.0
MACA   0.5   0.1   1.0	 2.0   4.0   2.0   1.0	 0.5   2.0   0.5   0.5	 2.0   1.0   3.0   3.0	 3.0   0.5   3.0   2.0	 0.5   0.1   1.0   0.5	 2.0   0.5   0.5   2.0	 1.0   2.0   1.0
ORSE   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.1   0.0	 0.0   0.1   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.1   0.0   0.0
PYCH   0.0   0.0   0.0	 0.1   0.0   0.0   0.1	 0.0   0.0   0.0   0.0	 0.0   0.1   0.1   0.1	 0.0   0.0   0.0   0.1	 0.01  0.1   0.0   0.0	 0.0   0.0   0.01  0.0	 0.1   0.1   0.1
SOSP   0.1   0.1   0.1	 0.1   0.1   0.0   0.0	 0.1   0.1   0.0   0.1	 0.1   0.01  0.1   0.1	 0.1   0.0   0.1   0.0	 0.1   0.1   0.1   0.1	 0.1   0.1   0.1   0.0	 0.1   0.1   0.1
VIAD   0.0   0.0   0.1	 0.0   0.0   0.0   0.0	 0.01  0.0   0.0   0.1	 0.01  0.1   0.0   0.0	 0.0   0.0   0.1   0.0	 0.01  0.01  0.0   0.0	 0.1   0.1   0.01  0.1	 0.1   0.01  0.1
CXSI   0.0   0.0   0.0	 0.0   0.01  0.0   0.0	 0.0   0.0   0.01  0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
CXRI   0.5   0.1   0.1	 0.1   0.1   0.1   0.5	 0.5   0.1   0.01  0.5	 0.5   0.5   0.1   0.1	 0.1   0.1   0.5   0.5	 1.0   0.5   0.1   0.1	 0.1   0.1   0.5   0.1	 0.5   0.1   0.1

QUAD  0A    0C	  0E	0G    0I    2I	  2G	2E    2C    2A	  4A	4C    4E    4G	  4I	6I    6G    6E	  6C	6A    8A    8C	  8E	8G    8I    4a	  4c	4e    4g    4i
ELGL   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.1   0.0   0.0
ELIN   0.1   0.1   0.1	 0.1   0.5   0.1   0.0	 0.1   0.1   0.01  0.1	 0.1   1.0   0.5   0.5	 0.1   0.0   0.1   0.0	 0.1   0.1   0.01  0.0	 0.01  0.1   0.1   0.1	 0.5   0.1   0.01
ORAS   0.1   0.0   0.01  0.1   0.0   0.1   0.1	 0.01  0.0   0.0   0.0	 0.01  0.5   0.01  0.01  0.0   0.0   0.1   0.01  0.01  0.0   0.01  0.0	 0.0   0.0   0.0   0.0	 0.1   0.01  0.01
ORPU   0.1   0.1   0.1	 0.1   0.01  0.1   0.1	 0.1   0.1   0.01  0.5	 0.1   0.1   0.1   0.1	 0.01  0.01  0.1   0.01  0.1   0.1   0.1   0.1	 0.1   0.1   0.5   0.5	 0.5   0.1   0.01
SCPU   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
EQVA   0.1   0.1   0.1	 0.1   0.0   0.0   0.01  0.01  0.1   0.1   0.1	 0.1   0.1   0.1   0.0	 0.1   0.1   0.01  0.1	 0.1   0.1   0.1   0.0	 0.0   0.01  0.01  0.1	 0.01  0.1   0.0
LYCO   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 2.0   1.0   0.0   0.0	 0.0   0.0   0.0   0.1	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   2.0	 2.0   0.0   0.0
GEAM   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
ROWO   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
MELI   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.5	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.1
AGSC   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
ARLY   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
VIRE   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
AGSU   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
temp  60    60	  60	60    59    58	  58	58    58    58	  61	61    60    60	  60	61    61    61	  60	68    62    60	  62	60    60    58	  58	58    59    60




