STAND 1, SURVEY DATE: 4 June 1984, OBSERVERS: G.H. La Roi (#1), ROWS: 4,6,8, M.S.Ross (#3), ROWS: 0,2,4, DATA ENTRY: 23 Nov 1995   (MSR data for Row 4 in 4a-i below; MSR used thermometer "M", missing 4a & 4e; GHLR used "old no. 1")

QUAD  0A    0C	  0E	0G    0I    2I	  2G	2E    2C    2A	  4A	4C    4E    4G	  4I	6I    6G    6E	  6C	6A    8A    8C	  8E	8G    8I    4a	  4c	4e    4g    4i

PIBA   1.0  15.0   5.0	 8.0  10.0   3.0   6.0	 7.0  10.0  12.0   5.0	 7.0   4.0   8.0   5.0	 6.0  16.0   4.0   7.0	 5.0   2.0  18.0   2.0	 8.0   9.0   5.0   4.0	 2.0   6.0   7.0
PIGL   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.5	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.1
POTR   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   2.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 1.0   0.0   0.0
ALCR   0.0   0.0   0.5	 0.0   2.0   1.0   0.0	 0.0   0.0   0.1   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
AMAL   0.01  0.01  0.01  0.01  0.01  0.0   0.1	 0.01  0.01  0.01  0.1	 0.1   0.5   0.0   0.0	 0.0   0.01  0.1   0.1	 0.5   0.0   0.0   0.1	 0.0   0.01  0.01  0.01  0.1   0.0   0.0
ARUV   7.0   2.0  13.0	18.0   4.0  15.0   9.0	14.0  12.0   6.0   9.0	10.0  10.0  17.0  20.0	19.0  17.0  18.0  20.0	22.0  16.0  25.0  24.0	23.0  19.0   4.0   7.0	 6.0  18.0  22.0
PRPE   0.1   0.0   0.0	 0.1   0.0   1.0   0.01  0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.5	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.5
PRVI   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.1   0.0   0.0	 0.0   0.0   0.0
ROAC   0.1   0.1   0.0	 0.1   0.5   0.1   0.01  0.01  0.1   0.5   0.1	 1.0   2.0   0.1   0.1	 0.01  0.5   1.0   0.0	 0.1   0.0   0.0   0.1	 0.1   0.1   0.1   1.0	 3.0   0.1   0.0
RUID   0.0   0.0   0.0	 0.01  0.1   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
SABE   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.01  0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.01  0.0   0.0
SHCA   0.0   0.0   0.5	 0.0   0.0   0.0   0.0	 0.1   0.0   0.5   0.0	 0.0   0.0   0.01  0.1	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.01  0.01
SYAL   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0
VAMY   0.1   0.01  0.1	 1.0   0.5   4.0   0.01  0.5   0.01  0.5   0.0	 0.5   3.0   3.0   0.01  2.0   0.5   1.0   1.0	 1.0   0.0   1.0   0.5	 1.0   0.01  0.0   0.1	 2.0   3.0   0.1
VAVI   1.0   0.01  9.0	15.0   5.0  10.0  11.0	 7.0   3.0   6.0   1.0	 6.0  10.0  13.0   7.0	13.0  11.0  12.0   8.0	 2.0   1.0   8.0   2.0	 4.0   4.0   1.0   2.0	10.0   5.0   3.0
ACMI   0.01  0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.01  0.0   0.0	 0.0   0.0   0.0
ANMU   0.0   0.01  0.01  0.1   0.0   0.1   0.0	 0.01  0.1   0.01  0.01  0.01  0.01  0.01  0.01  0.01  0.0   0.01  0.01  0.01  0.01  0.1   0.0	 0.1   0.1   0.01  0.0	 0.01  0.0   0.01

QUAD  0A    0C	  0E	0G    0I    2I	  2G	2E    2C    2A	  4A	4C    4E    4G	  4I	6I    6G    6E	  6C	6A    8A    8C	  8E	8G    8I    4a	  4c	4e    4g    4i
ANPA   0.01  0.0   0.0	 0.01  0.1   0.01  0.01  0.01  0.01  0.0   0.0	 0.0   0.01  0.01  0.01  0.01  0.0   0.01  0.01  0.0   0.0   0.01  0.0	 0.01  0.01  0.0   0.0	 0.01  0.01  0.01
ANRA   0.0   0.0   0.0	 0.1   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   1.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.1   0.0   0.0
ARCA   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.0   0.0   0.0	 0.0   0.01  0.0   0.01  0.0   0.0   0.01  0.0	 0.0   0.0   0.0
ASLA   0.1   0.01  0.0	 0.01  0.0   0.01  0.01  0.0   0.01  0.0   0.01  0.01  0.5   0.01  0.0	 0.01  0.01  0.1   0.01  0.1   0.1   0.1   0.5	 0.1   0.1   0.0   0.1	 0.1   0.01  0.0
