STAND 6, SURVEY DATE: 07 Jul 1984, OBSERVERS: G.H. La Roi (#1), ROWS: 0,2,4, M.S. Ross (#3), ROWS: 4,6,8, DATA ENTRY: 19 Dec 2004 (note: GHLR used soil thermometer "Old#1", MSR used "M";
MSR's PIGL estimates seemed very low, but are retained; MSR's MACA est's also v low)

Quad  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i

ABBA   0.0   6.0   9.0   0.0   0.0   6.0   0.0  15.0   4.0   7.0   7.0  20.0  12.0  20.0   8.0  15.0   1.0  10.0  15.0   4.0   3.0  12.0  10.0  20.0   1.0   4.0  20.0   5.0  10.0   4.0
BEPA   0.0   0.0   0.0   0.0   0.0   3.0   0.0   0.0   0.0   0.0   0.0   0.0   4.0   0.0   0.0   7.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   4.0
PIGL  50.0  20.0  36.0  55.0  15.0  11.0  26.0  10.0   4.0   6.0   4.0  30.0  20.0  13.0   0.0   8.0  35.0  20.0  25.0   3.0  12.0   0.0  10.0   0.0   8.0   5.0  10.0   0.0  15.0   0.0
POBA   0.0   0.0   0.01  0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   3.0   0.0   0.0   0.0   0.0   0.0
POTR   0.0  17.0   3.0   0.0  20.0  24.0  26.0  28.0   0.0  10.0   5.0  13.0   1.0   0.0  10.0  25.0   0.0   0.0  20.0  35.0   0.0  20.0   0.0   0.0  40.0  10.0  12.0  20.0   0.0  12.0
AMAL   1.0   0.0   1.0   0.0   1.0   2.0   1.0   0.0   0.5   0.5   0.0   0.0   0.0   0.5   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5
LEGR   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   2.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.1
LODI   1.0   0.0   0.1   0.1   1.0   0.5   1.0   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.1   0.1   0.0   0.0   0.0   0.1   0.1   0.1   0.0   0.0   0.1
LOIN   7.0   3.0   7.0   7.0  11.0  18.0  16.0  19.0   7.0  12.0   6.0   3.0   5.0   6.0   8.0   2.0   2.0   1.0   1.0   4.0   6.0   2.0   2.0   2.0   0.5   8.0   3.0   3.0   6.0   7.0
PRPE   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
RIGL   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
RILA   0.1   0.01  0.5   0.0   0.0   0.0   0.5   0.1   0.0   0.1   0.0   0.01  0.1   0.1   0.0   0.0   0.1   0.0   0.01  0.1   0.1   0.1   0.0   0.1   0.0   0.01  0.0   0.01  0.01  0.0
RITR   2.0   0.5   1.0   0.5   0.5   0.5   0.5   1.0   0.0   0.5   1.0   0.1   0.5   0.5   1.0   0.01  0.1   0.5   0.1   0.5   0.01  0.01  0.1   0.1   0.5   0.1   0.1   0.1   0.1   1.0
ROAC   5.0   0.5   2.0   1.0   1.0   4.0   5.0   4.0   7.0   3.0   4.0   1.0   4.0   2.0   2.0   0.5   3.0   2.0   0.5   2.0   2.0   1.0   1.0   0.5   1.0   4.0   0.5   3.0   2.0   4.0
RUID   2.0   0.0   0.0   1.0   1.0   0.0   0.5   0.0   0.0   0.5   0.0   0.0   0.0   0.0   1.0   0.5   0.1   0.01  0.0   1.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5
SHCA   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
SYAL   2.0   0.0   0.0   0.0   1.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0

Quad  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i
VAVI   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
VIED   7.0   1.0   5.0   2.0  12.0  10.0  14.0   8.0   5.0   8.0  10.0   2.0   1.0   3.0   3.0   1.0   3.0   4.0   0.5   6.0   3.0   0.5   0.5   0.5   3.0   5.0   2.0   0.5   2.0   3.0
ACMI   0.0   0.0   0.01  0.0   0.1   0.1   0.5   0.0   0.1   0.0   0.01  0.01  0.01  0.01  0.1   0.0   0.1   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.01  0.1   0.5   0.01  0.1
ACRU   2.0   0.1   1.0   1.0   1.0   0.1   0.5   0.5   0.0   0.5   0.0   1.0   0.5   0.0   1.0   0.0   0.1   0.1   0.1   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.1   0.0   0.5
ARNU  18.0  15.0  13.0  15.0  20.0  18.0  17.0  15.0   3.0   6.0  15.0   6.0   6.0   5.0   7.0   5.0   2.0   0.0   2.0  15.0   2.0   0.0   0.0   0.1  15.0  15.0   6.0   3.0   3.0   8.0
ASCI   1.0   1.0   0.5   0.5   3.0   3.0   7.0   4.0   2.0   2.0   1.0   2.0   2.0   1.0   2.0   0.5   0.5   0.1   0.1   0.5   2.0   0.5   0.1   0.1   0.5   0.5   0.1   2.0   0.5   2.0
ASCO   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   1.0   0.0   0.1   0.5   0.1   0.5   0.0   0.01  0.0   0.0   0.0   0.1   0.5   0.0   0.1   0.0   0.0   0.1   0.5   0.0   0.0   0.0
AQBR   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
COCA  10.0   5.0   6.0   4.0   9.0   6.0  10.0   8.0  17.0   8.0  10.0   4.0   5.0   4.0  10.0   1.0   3.0   1.0   0.5   2.0   1.0   0.5   1.0   0.1   4.0   4.0   3.0   4.0   1.0   5.0
COTR   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
DITR   2.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
EPAN   3.0   0.0   0.5   0.0   0.1   1.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   1.0   0.0   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.5
FRVE   0.0   0.5   1.0   1.0   0.0   0.0   1.0   0.0   0.0   0.0   0.5   0.1   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.5   0.5   0.1   0.0   0.1   0.0   1.0   0.0   0.0   0.0   0.0
FRVI   1.0   0.1   0.1   0.0   0.5   0.5   0.5   1.0   1.0   0.0   0.5   0.0   0.1   0.1   0.5   0.1   0.5   0.01  0.01  0.0   0.0   0.0   0.1   0.0   0.1   0.0   0.1   0.1   0.0   1.0
GABO   1.0   0.1   0.5   0.5   0.5   0.1   0.1   0.1   0.1   0.1   0.5   0.5   0.1   0.1   0.5   0.01  0.1   0.1   0.1   0.1   0.5   0.1   0.5   0.1   0.1   0.5   0.5   0.1   0.5   0.5
GATR   0.5   0.01  0.1   0.5   0.0   0.5   0.5   0.1   0.0   0.1   0.0   0.0   0.1   0.0   0.01  0.01  0.1   0.5   0.0   0.0   0.1   0.5   0.1   0.1   0.5   0.0   0.1   0.1   0.1   0.1
GORE   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
HIUM   0.0   0.0   0.01  0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1
LAOC   1.0   0.0   0.5   0.1   1.0   0.5   0.5   1.0   0.5   0.1   0.5   0.1   0.0   0.0   0.1   0.0   0.0   0.01  0.01  1.0   0.1   0.0   0.0   0.0   0.1   1.0   0.0   0.0   0.0   0.1
LIBO   3.0   4.0   2.0   4.0  12.0  11.0   7.0   3.0   7.0   5.0   5.0   3.0   6.0   2.0  10.0   4.0   6.0   5.0   0.5   1.0   1.0   2.0   1.0   0.5   8.0   4.0   3.0   5.0   2.0  10.0

Quad  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i
MACA   4.0   2.0   0.1   2.0   3.0   2.0   4.0   0.5   0.1   1.0   0.5   0.1   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0
MEPA   6.0   3.0   4.0   3.0   6.0   7.0   8.0   6.0   3.0   9.0   4.0   3.0   2.0   4.0   4.0   1.0   2.0   1.0   0.5   8.0   5.0   1.0   0.5   0.1   3.0   3.0   3.0   2.0   3.0   2.0
MINU   4.0   2.0   2.0   1.0   3.0   3.0   4.0   4.0   2.0   2.0   3.0   2.0   3.0   2.0   4.0   0.0   1.0   1.0   1.0   4.0   3.0   0.5   0.5   1.0   4.0   2.0   1.0   2.0   2.0   3.0
MOUN   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
PEPA   2.0   1.0   3.0   1.0   4.0   2.0   4.0   5.0   5.0   2.0   2.0   1.0   3.0   0.5   1.0   1.0   1.0   1.0   0.5   0.1   1.0   0.5   1.0   0.5   2.0   1.0   1.0   0.5   0.5   0.5
PYAS   1.0   0.0   0.1   0.0   1.0   0.5   0.1   0.0   0.5   0.1   0.0   0.01  0.1   0.0   0.1   0.01  0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.01  0.0   0.5
ORSE   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.1   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.01  0.0   0.0
PYCH   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0
RUPU   2.0   3.0   1.0   6.0   5.0   3.0   7.0   7.0   3.0   2.0   5.0   2.0   2.0   3.0   4.0   0.5   0.5   0.5   0.1   3.0   3.0   0.5   0.5   0.5   5.0   3.0   1.0   2.0   0.5   4.0
TRBO   0.1   0.5   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.1   0.1   0.0   0.0   0.0   0.5   0.1   0.1   0.01  0.0   0.0   0.1   0.0   0.1   0.0   0.0   0.5   0.0   0.0   0.0
VIAM   0.1   0.01  0.1   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
