STAND 4, SURVEY DATE: 06 Jul 1984, OBSERVERS: G.H. La Roi (#1), ROWS: 0,2,4, M.S. Ross (#4), ROWS: 4,6,8, DATA ENTRY: 22 Nov 2008 (note: GHLR used soil thermometer Old #1, MSR used #M;
Central Max-Min data  25C Min 2C Present ? @1810h mdt; bird list PISI,RBNU,GCKI; Red Squirrel; MSR data from Row 4 entered in 4a-4i>


Quad  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i

ABBA  15.0  11.0  20.0  25.0   5.0  27.0  18.0  30.0  25.0  20.0  17.0   6.0   9.0  30.0  30.0  15.0   7.0  20.0  10.0  10.0  10.0   5.0  12.0  10.0  20.0   9.0   3.0   4.0  25.0  15.0
BEPA   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   6.0   0.0   0.0   2.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   2.0   0.1   0.0   0.0   0.0   0.0   2.0   0.0   0.0   0.0
PIBA   0.0   0.0   8.0   3.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
PIGL  27.0  28.0  20.0   1.0  37.0  35.0  28.0  30.0  20.0  36.0  12.0  43.0  30.0   9.0   2.0  18.0  35.0  15.0  30.0  50.0   0.0  25.0   0.0  10.0  15.0  10.0  35.0  30.0   0.5   2.0
PIMA   0.0   0.0   0.0   0.0   4.0   5.0  12.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.0   0.0  10.0   0.0   0.0   5.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
POTR  10.0   0.5   0.5   3.0   0.1   0.0   0.01  3.0   0.01  8.0   4.0   0.01  5.0   6.0   3.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0  15.0   0.01  1.0   0.01  5.0
LEGR   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0
LODI   0.0   0.1   0.01  0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.1   0.0   0.0   0.0   2.0   0.0   0.0   0.0   0.0
LOIN   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
ROAC   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.1   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.01  0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0
RILA   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
RITR   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
RUID   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
VACA   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0
VAMY   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.1   0.0   0.0   0.1   0.0   0.0   0.0   0.01  0.5   0.0   0.0   0.0   0.0   0.01  0.1   1.0   1.0   0.01  0.01  0.0   0.0   0.01  0.1
VAVI   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
VIED   4.0   0.5   0.0   0.5   1.0   0.01  0.0   0.0   0.0   2.0   0.5   2.0   0.0   0.0   0.1   0.1   0.0   0.1   0.0   0.1   0.01  0.5   0.0   0.0   0.1   0.1   0.5   0.0   0.0   0.1

Quad  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i
ACRU   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
ARNU   9.0   1.0   0.0   0.5   0.1   0.1   0.5   0.0   1.0   0.5   2.0   1.0   0.0   0.0   0.0   0.0   0.0   0.01  0.5   2.0   4.0   0.0   0.0   0.0   0.0   0.0   0.5   0.01  0.01  0.0
