STAND 7, SURVEY DATE: 01 Aug 1990, OBSERVER: G.H. La Roi (#1), ROWS: 0,2,4,6,8  DATA ENTRY: 13 Feb 2003 (note: GHLR used soil thermometer Old#1 degr F; this is the annual August survey
    of all 5 rows; August is the only month in which all rows are estimated every year; 745cc in rain gauge; some yellow in SMTR; Min/Max at SW station 35/97F, Central stn 32/99F)

Quad  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i

LALA   4.0   7.0   0.5   0.0   0.1   0.0   0.1   6.0   1.0   0.5   2.0   0.1   0.5   0.0   0.0   0.0   0.0   5.0   1.0   2.0   1.0   2.0   1.0   0.1   0.1   0.0   0.0   0.0   0.0   0.0
PIMA  17.0  13.0  22.0  26.0  25.0  20.0  27.0  18.0  23.0  23.0  20.0  24.0  12.0  19.0  12.0  19.0  20.0  20.0  20.0  14.0  15.0   8.0  16.0  20.0  23.0   0.0   0.0   0.0   0.0   0.0
ANPO   1.0   2.0   2.0   2.0   1.0   2.0   1.0   1.0   0.5   0.5   0.5   0.5   2.0   2.0   1.0   2.0   0.5   0.5   0.5   0.5   1.0   3.0   3.0   0.5   1.0   0.0   0.0   0.0   0.0   0.0
BEPU   4.0   2.0   2.0   2.0   1.0   2.0   1.0   4.0   1.0   0.5   0.5   1.0   4.0   2.0   4.0   3.0   1.0   4.0   4.0   2.0   6.0  12.0  11.0   1.0   2.0   0.0   0.0   0.0   0.0   0.0
LEGR   0.5   1.0   7.0   4.0  11.0   5.0  10.0   3.0  11.0  10.0  12.0   6.0   3.0   8.0   3.0   8.0  13.0   6.0   4.0  10.0   0.0   0.0   1.0  11.0   8.0   0.0   0.0   0.0   0.0   0.0
LOCA   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   1.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
OXMI   0.01  2.0   1.0   0.1   1.0   0.5   1.0   1.0   1.0   0.1   0.5   2.0   2.0   1.0   2.0   0.1   1.0   2.0   0.1   0.5   0.0   0.0   0.0   0.5   0.5   0.0   0.0   0.0   0.0   0.0
SAAR   0.0   1.0   1.0   0.0   0.5   0.1   0.0   0.0   0.5   0.5   1.0   2.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0
SABE   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
SACA   1.0   0.5   0.5   0.5   0.0   0.5   0.1   0.1   0.5   0.5   0.0   0.0   0.1   0.1   1.0   0.0   0.5   0.5   0.1   0.5   0.1   0.5   0.1   0.1   0.5   0.0   0.0   0.0   0.0   0.0
SAMY   0.0   0.0   2.0   2.0   2.0   1.0   3.0   0.0   0.0   3.0   4.0   5.0   0.0   2.0   0.5   1.0   3.0   0.5   0.5   5.0   0.0   0.0   0.0   3.0   3.0   0.0   0.0   0.0   0.0   0.0
SAPE   0.5   0.5   0.5   0.5   0.5   1.0   0.1   0.1   0.1   0.0   0.0   0.5   0.5   2.0   0.5   2.0   0.5   0.5   0.5   1.0   1.0   2.0   2.0   0.1   0.1   0.0   0.0   0.0   0.0   0.0
