STAND 3, SURVEY DATE: 20 & 22 Sep 2001, OBSERVERS: Kim Ozeroff (#5) & Beth D (#6) ROWS: 0,2,4,6,8, DATA ENTRY: 21 Nov 2001 (notes: Kim & Beth used thermistor probe for Soil Temps; GHLR
     transcribed data to standard sheet & converted Celsius x.x to Fahrenheit y; Quads 0A-4E surveyed 20 Sep, Quads 4G-8I on 22 Sep [temps "much warmer" on 22 Sep]; <1% cover estimates
     much finer-grained than in 1980-2000)

QUAD  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i

ABBA   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
BEPA   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
PIBA   0.5   0.25  0.5   0.75  0.6   0.5   0.8   0.3   0.4   0.4   0.1   0.4   1.1   0.8   0.75  0.75  0.5   1.0   0.5   0.4   0.75  0.75  1.0   0.5   0.4   0.0   0.0   0.0   0.0   0.0
PIGL   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
PIMA   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
POTR   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
ALCR   1.0   4.0   1.0   4.0   2.0   6.0   4.0   2.0   6.0   1.0   0.0   5.0   3.0   7.0   2.0   9.0   2.0   4.0   3.0   2.0   3.0   6.0   3.0   4.0   1.0   0.0   0.0   0.0   0.0   0.0
AMAL   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.25  0.05  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
ARUV   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.02  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
LEGR   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
LODI   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
PRPE   0.0   0.01  0.3   0.0   0.0   0.0   0.0  10.0   2.0   0.03  1.0   4.0   0.0   0.1   0.0   0.0   3.0   0.25  2.0   4.0   1.0   4.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0
ROAC   0.25  0.25  0.05  0.25  3.0   1.0   1.0   0.5   0.5   0.05  2.0   2.0   2.0   0.5   4.0   2.0   4.0   1.0   4.0   1.0   1.0   1.0   0.25  0.5   0.5   0.0   0.0   0.0   0.0   0.0
RUID   0.25  0.5   0.3   0.1   0.2   0.5   1.0   0.1   1.0   0.1   1.0   0.05  0.25  0.25  0.25  4.0   6.0   5.0   1.0   0.25  0.25  0.5   0.25  0.1   0.5   0.0   0.0   0.0   0.0   0.0
VAMY   0.0   0.0   0.0   0.01  0.0   0.01  0.0   0.01  0.02  0.0   0.0   0.0   0.0   0.02  0.02  0.0   0.0   0.0   0.02  0.03  0.05  0.05  0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0
VAVI   0.01  0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
VIED   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0

QUAD  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i
ACRU   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
ANMU   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
ANPA   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
