STAND 8, SURVEY DATE: 03 Jul 1983, OBSERVERS: G.H. La Roi (#1), ROWS: 4C-I,6,8, M.S. Ross (#3), ROWS: 0,2,4A, DATA ENTRY: 19 Jul 2011 (note: GHLR used soil thermometer #M, MSR did not
measure soil temperature!; MaxMin data: Central Max90F Min 30F Present 76F @ 1400h, Birds: MYWA, BRCR, WTSP, CAJA, SCJU, PISI, WWCR?, HETH, RCKI, NORA>

Quad  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i

PIMA  12.0  16.0  15.0  25.0  10.0  20.0  25.0  20.0  25.0  16.0  15.0  30.0  18.0  35.0  30.0  27.0  40.0  35.0  28.0  17.0  16.0  20.0  23.0  35.0  20.0   0.0   0.0   0.0   0.0   0.0
LALA   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   1.0   3.0   3.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
LEGR   4.0   3.0  10.0   5.0  14.0   1.0   5.0   5.0   1.0   1.0   3.0  12.0  15.0   0.5   2.0   0.5   0.1   0.5  10.0  15.0  20.0  13.0   4.0   3.0   3.0   0.0   0.0   0.0   0.0   0.0
LOIN   1.0   0.0   0.0   0.0   1.0   0.0   3.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   8.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
LOCA   0.1   0.0   0.0   0.0   1.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
OXMI   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.5   0.1   0.1   0.01  0.0   0.01  0.0   0.0   0.0   0.0   0.0
RILA   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
ROAC   0.1   0.0   0.0   0.0   1.0   1.0   0.5   0.0   0.0   0.0   0.0   0.0   2.0   0.1   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
SABE   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
SAMY   0.5   0.1   1.0   0.5   4.0   0.0   1.0   0.1   0.0   0.1   0.0   0.0   2.0   0.1   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.5   1.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0
SAPS   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
VAMY   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.01  0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
VAVI   0.5   0.5   0.5   0.5   1.0   0.1   1.0   0.1   0.5   0.1   1.0   0.0   0.1   0.01  0.5   0.01  0.1   0.1   3.0   3.0   3.0   2.0   0.5   0.1   0.5   0.0   0.0   0.0   0.0   0.0
ACMI   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
ASCI   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
CARO   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.01  0.01  0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
COCA   1.0   0.0   0.0   0.0   0.0   2.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0

Quad  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i
DRRO   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
EPAN   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
GABO   0.0   0.01  0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
GELI   0.0   0.0   0.0   0.0   0.0   0.01  0.1   0.01  0.0   0.1   0.0   0.0   0.1   0.01  0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
LIBO   1.0   0.0   0.01  0.1   2.0   0.01  5.0   1.0   0.0   0.0   0.0   0.0   2.0   0.1   0.5   0.5   0.1   0.0   0.0   0.01  0.1   0.0   0.5   0.01  0.0   0.0   0.0   0.0   0.0   0.0
MINU   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.5   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
PEPA   0.1   0.0   0.0   0.0   0.1   0.0   0.5   0.1   0.0   0.0   0.0   1.0   0.1   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0
PESA   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   3.0   0.5   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0
RUAC   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
RUCH   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   3.0  23.0   9.0   3.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
SMTR   0.0   0.5   1.0   1.0   0.0   0.0   0.0   0.1   2.0   1.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.1   0.0   2.0   1.0   0.1   1.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0
CACA   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
CXCO   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.01  0.1   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
CXVA   0.0   0.0   0.5   0.5   0.1   0.0   2.0   1.0   0.5   0.0   0.0   2.0   1.0   0.01  0.0   0.01  0.0   0.0   0.5   0.01  0.5   0.1   3.0   0.01  0.5   0.0   0.0   0.0   0.0   0.0
CXGY   0.0   0.01  0.1   0.01  0.0   0.0   0.5   0.5   0.0   0.1   0.0   2.0   0.5   0.01  0.1   0.0   0.0   0.01  1.0   3.0   3.0   4.0   2.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
