STAND 5, SURVEY DATE: 29 Jul 1989, OBSERVER: G.H. La Roi (#1), ROWS: 0,2,4,6,8, DATA ENTRY: 06 Nov 1998 (note: GHLR used thermometer "Old#1"; SHCA present in plot 6H; 680??cc in gauge)

QUAD  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i

BEPA   0.0   0.0   0.0   0.0   2.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   3.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
PIGL  13.0  16.0  19.0   5.0  10.0  23.0  18.0  18.0  16.0  29.0  33.0  23.0  26.0  22.0  18.0  23.0  26.0  21.0  27.0  31.0  20.0  28.0  23.0  25.0  33.0   0.0   0.0   0.0   0.0   0.0
POBA   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
POTR  15.0  16.0   8.0  13.0  11.0   7.0  12.0  16.0  12.0  25.0  19.0  17.0  23.0  15.0  17.0   9.0  19.0  20.0  16.0  20.0  20.0  24.0  13.0  12.0  22.0   0.0   0.0   0.0   0.0   0.0
AMAL   0.0   0.1   0.5   0.0   0.0   0.0   0.5   0.0   0.5   0.1   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   1.0   0.0   0.0   0.0   0.0   0.0   0.0
LODI   1.0   1.0   1.0   0.0   0.0   0.0   0.0   0.5   0.0   0.1   0.1   0.1   1.0   0.1   0.1   0.0   0.0   0.0   0.0   0.01  0.0   0.5   0.1   0.5   0.01  0.0   0.0   0.0   0.0   0.0
LOIN   1.0   1.0   2.0   5.0   0.0   0.0   4.0   2.0   4.0   2.0   0.5   2.0   0.5   1.0   0.0   0.0   0.0   0.0   0.5   0.0   7.0   2.0   0.5   7.0   1.0   0.0   0.0   0.0   0.0   0.0
PRPE   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
RIGL   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
RILA   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.0   0.1   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
