STAND 5, SURVEY DATE: 31 Jul 1987, OBSERVERS: D.A. Chesterman (#4), ROWS: 2,4,8, R.A. Ellis (#2), ROWS: 0,4,6, DATA ENTRY: 26 Oct 1998 (note: DAC used thermometer #J; RAE used #1; RAE data from Row 4 in 4a-i below)

QUAD  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i

BEPA   0.0   0.0   0.0   0.0   1.0   0.0   0.0   0.1   0.0   0.0   6.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   4.0   0.0   0.0   0.0   0.0
PIGL  10.0   7.0  12.0   1.0   3.0  12.0   9.0   8.0   8.0  25.0  20.0  15.0  16.0  10.0   8.0  20.0  14.0  12.0  20.0  15.0   8.0  15.0   8.0  25.0  14.0  22.0  12.0  18.0   6.0   9.0
POBA   1.0   1.0   2.0   1.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
POTR   4.0   9.0   3.0   6.0   7.0  10.0   9.0  15.0  18.0  15.0  15.0  20.0  12.0  18.0  15.0   7.0  10.0   7.0   8.0  12.0  22.0  12.0  13.0   4.0  10.0  14.0  12.0   7.0  12.0   8.0
AMAL   0.0   0.0   0.5   0.0   0.0   0.0   0.1   0.0   0.5   0.1   0.0   0.0   0.0   1.0   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.0   0.5   0.0   0.0   0.0   0.0   0.5   0.0
LODI   1.0   0.5   0.1   0.0   0.0   0.0   0.0   0.1   0.0   0.5   0.1   0.5   0.5   0.5   0.5   0.1   0.0   0.0   0.1   0.1   0.0   0.5   0.5   0.5   0.5   0.1   0.1   0.5   0.1   0.1
LOIN   0.1   1.0   1.0   1.0   0.0   0.0   3.0   0.5   4.0   1.0   0.5   1.0   0.5   0.5   0.0   0.1   1.0   0.0   0.0   0.0   4.0   1.0   0.5   3.0   0.5   0.5   1.0   0.5   0.0   0.0
PRPE   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
RIGL   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
RILA   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.1   0.0   0.1   0.0   0.1   0.1   0.01  0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.01  0.01  0.1   0.0   0.1   0.0   0.01
RITR   0.1   1.0   0.0   0.1   0.5   0.0   0.1   0.1   0.1   0.1   0.1   0.1   0.5   0.0   0.01  0.5   0.0   0.5   0.0   0.5   0.1   0.5   0.1   0.0   0.01  0.5   0.1   0.0   0.0   0.1
ROAC   3.0   2.0   3.0   1.0   0.5   2.0   1.0   0.5   0.5   1.0   0.5   2.0   0.5   1.0   1.0   1.0   2.0   0.0   2.0   1.0   4.0   1.0   1.0   1.0   1.0   0.5   2.0   0.5   3.0   1.0
RUID   0.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
SYAL   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
VAVI   1.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.01  0.0   0.0   0.0   0.0   0.0   0.0
VIED   1.0   2.0   4.0   2.0   3.0   1.0   0.5   0.5   0.5   0.5   0.1   1.0   0.1   0.5   1.0   1.0   2.0   1.0   0.5   0.5   1.0   0.5   2.0   2.0   0.5   0.1   1.0   0.1   1.0   1.0
ACMI   0.1   0.1   0.1   0.1   0.1   0.0   0.1   0.1   0.1   0.01  0.0   0.0   0.0   0.1   0.01  0.0   0.1   0.0   0.1   0.0   0.01  0.01  0.0   0.0   0.01  0.0   0.01  0.0   0.1   0.1

QUAD  0A    0C    0E    0G    0I    2I    2G    2E    2C    2A    4A    4C    4E    4G    4I    6I    6G    6E    6C    6A    8A    8C    8E    8G    8I    4a    4c    4e    4g    4i
ARNU   4.0   5.0   3.0   3.0   8.0   5.0   3.0   6.0   4.0   2.0   3.0   4.0   3.0   3.0   4.0   8.0   7.0   4.0   6.0   4.0   4.0   4.0   5.0   7.0   6.0   4.0   5.0   5.0   5.0   6.0
ASCI   2.0   2.0   3.0   4.0   5.0   2.0   1.0   0.5   1.0   0.5   0.5   1.0   0.5   1.0   2.0   2.0   3.0   2.0   2.0   2.0   0.5   0.5   0.5   2.0   0.5   2.0   0.5   0.5   2.0   3.0
ASCO   0.0   1.0   0.0   0.0   2.0   0.0   0.0   0.5   0.5   0.5   0.1   0.1   0.0   0.0   0.5   0.1   0.1   0.0   0.0   0.1   1.0   0.5   0.5   1.0   0.0   0.1   0.1   0.0   0.0   0.5
